Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"A Complete Step-by-Step Methodology for Defining, Deploying and Monitoring a Blockchain Network in Industry 4.0","Enterprise Information Systems","","","","10.1007/978-3-031-08965-7_5","Charles Tim Batista GarrochoKarine Nogueira OliveiraCarlos Frederico Marcelo da Cunha CavalcantiRicardo Augusto Rabelo Oliveira","2022","http://link.springer.com/chapter/10.1007/978-3-031-08965-7_5","Chapter"
"Research and Application of PNT Information Service System Based on “End + Network + Cloud”","China Satellite Navigation Conference (CSNC 2022) Proceedings","","","","10.1007/978-981-19-2580-1_31","Jiang LiWeiyi ChenJintao YaoYuqi Wang","2022","http://link.springer.com/chapter/10.1007/978-981-19-2580-1_31","Chapter"
"Resilience Through Systems Thinking for Water Infrastructure","Water Security Under Climate Change","","","","10.1007/978-981-16-5493-0_4","Cindy Wallis-LageZeynep Kisoglu Erdal","2022","http://link.springer.com/chapter/10.1007/978-981-16-5493-0_4","Chapter"
"A Novel Methodology to Restructure Legacy Application onto Micro-Service-Based Architecture System","Emerging Research in Computing, Information, Communication and Applications","","","","10.1007/978-981-16-1342-5_39","T. R. VinayAjeet A. Chikkamannur","2022","http://link.springer.com/chapter/10.1007/978-981-16-1342-5_39","Chapter"
"Digital Twin Technology and Wisdom Museum from the Perspective of Artificial Intelligence","Application of Intelligent Systems in Multi-modal Information Analytics","","","","10.1007/978-3-031-05237-8_83","Xiaomin ZhangLemin ZhangAko Ullah","2022","http://link.springer.com/chapter/10.1007/978-3-031-05237-8_83","Chapter"
"AR/VR Technology for Autonomous Vehicles and Knowledge-Based Risk Assessment","Virtual and Augmented Reality for Automobile Industry: Innovation Vision and Applications","","","","10.1007/978-3-030-94102-4_5","Sneh ShanuDev NarulaNayanaLaxmi Kumari PathakShalini Mahato","2022","http://link.springer.com/chapter/10.1007/978-3-030-94102-4_5","Chapter"
"ESPINA: efficient and secured protocol for emerging IoT network applications","Cluster Computing","","","","10.1007/s10586-021-03493-z","Alain Bertrand BomgniGarrik B. Jagho MdemayaHafiz Munsub AliDavid Gnimpieba ZanfackEtienne Gnimpieba Zohim","2022","http://link.springer.com/article/10.1007/s10586-021-03493-z","Article"
"Applications","Computer Vision in the Infrared Spectrum","","","","10.1007/978-3-031-01826-8_5","Michael TeutschAngel D. SappaRiad I. Hammoud","2022","http://link.springer.com/chapter/10.1007/978-3-031-01826-8_5","Chapter"
"An IoT Based Home Automation System VIA Hotspot","Intelligent Systems Design and Applications","","","","10.1007/978-3-030-96308-8_97","Raihan Uddin","2022","http://link.springer.com/chapter/10.1007/978-3-030-96308-8_97","Chapter"
"SODALITE Use Cases","Deployment and Operation of Complex Software in Heterogeneous Execution Environments","","","","10.1007/978-3-031-04961-3_7","Joao Pita CostaPiero FraternaliKalman MethPaul MundtGiovanni QuattrocchiRalf SchneiderKamil TokmakovRocio Nahime Torres","2022","http://link.springer.com/chapter/10.1007/978-3-031-04961-3_7","Chapter"
"Study for Underpass Inundation Process Caused by Heavy Storm Using High-resolution Urban Flood Model","Water Resources Management","","","","10.1007/s11269-022-03182-5","Xinghua WangJingming HouBingyao LiJie ChaiJian WangWenqing Zhang","2022","http://link.springer.com/article/10.1007/s11269-022-03182-5","Article"
"Adaptive risk-free coordinated trajectory planning for UAV cluster in dynamic obstacle environment","Aerospace Systems","","","","10.1007/s42401-022-00144-y","Yang GaoYuankai LiZiqi GuoXiaosu Tan","2022","http://link.springer.com/article/10.1007/s42401-022-00144-y","Article"
"Get Ready for Industry 4.0 – Tool to Support Food Value Chain Transformation","10th Central European Congress on Food","","","","10.1007/978-3-031-04797-8_39","Aleksandra NikolićAlen MujčinovićDušanka Bošković","2022","http://link.springer.com/chapter/10.1007/978-3-031-04797-8_39","Chapter"
"Editorial","Software Quality Journal","","30","1","10.1007/s11219-022-09590-5","Christophe GastonNikolai KosmatovPascale Le Gall","2022","http://link.springer.com/article/10.1007/s11219-022-09590-5","Article"
"An Overview","Warranty Chain Management","","","","10.1007/978-981-19-2104-9_1","Albert Liao","2022","http://link.springer.com/chapter/10.1007/978-981-19-2104-9_1","Chapter"
"Planning, Design, Assessment, and Engagement Processes for Greyfield Precinct Regeneration","Greening the Greyfields","","","","10.1007/978-981-16-6238-6_7","Peter W. NewtonPeter W. G. NewmanStephen GlackinGiles Thomson","2022","http://link.springer.com/chapter/10.1007/978-981-16-6238-6_7","Chapter"
"A review of the pathways, opportunities, challenges and utility of geospatial infrastructure for smart city in Nigeria","GeoJournal","","","","10.1007/s10708-022-10626-3","Ugonna C. NkwunonwoFelister E. DibiaJoseph A. Okosun","2022","http://link.springer.com/article/10.1007/s10708-022-10626-3","Article"
"Solidarity Model and Mining Industry","Gender Inequalities in Africa’s Mining Policies","","","","10.1007/978-981-16-8252-0_10","Francis Onditi","2022","http://link.springer.com/chapter/10.1007/978-981-16-8252-0_10","Chapter"
"Globalization and Circular Economy","Towards a Circular Economy","","","","10.1007/978-3-030-94293-9_18","María de las Mercedes Anderson-SeminarioAldo Alvarez-Risco","2022","http://link.springer.com/chapter/10.1007/978-3-030-94293-9_18","Chapter"
"A systematic review of agent-based model for flood risk management and assessment using the ODD protocol","Natural Hazards","","112","3","10.1007/s11069-022-05286-y","Anshuka AnshukaFloris F. van OgtropDavid SandersonSimone Z. Leao","2022","http://link.springer.com/article/10.1007/s11069-022-05286-y","Article"
"Conversion of waste into organo-mineral fertilizers: current technological trends and prospects","Reviews in Environmental Science and Bio/Technology","","21","2","10.1007/s11157-022-09619-y","Youness BouhiaMohamed HafidiYedir OuhdouchMohammed El Mehdi El BoukhariChango MphatsoYoussef ZeroualKarim Lyamlouli","2022","http://link.springer.com/article/10.1007/s11157-022-09619-y","Article"
"Design of action correction assistant system in physical education teaching and training based on .NET platform","Mobile Networks and Applications","","27","3","10.1007/s11036-022-01941-7","Chen Chong-gaoDawid Połap","2022","http://link.springer.com/article/10.1007/s11036-022-01941-7","Article"
