Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Metamodel to support decision-making from open government data","Journal of Ambient Intelligence and Humanized Computing","","9","3","10.1007/s12652-016-0443-7","Luz Andrea Rodríguez RojasJuan Manuel Cueva LovelleGiovanny Mauricio Tarazona BermúdezCarlos Enrique MontenegroElena Giménez de OryRubén Arístides González Crespo","2018","http://link.springer.com/article/10.1007/s12652-016-0443-7","Article"
"Applying static code analysis for domain-specific languages","Software and Systems Modeling","","19","1","10.1007/s10270-019-00729-w","Iván Ruiz-RubeTatiana PersonJuan Manuel DoderoJosé Miguel MotaJavier Merchán Sánchez-Jara","2020","http://link.springer.com/article/10.1007/s10270-019-00729-w","Article"
"Efficient and Flexible Test Automation in Production Systems Engineering","Security and Quality in Cyber-Physical Systems Engineering","","","","10.1007/978-3-030-25312-7_9","Dietmar WinklerKristof MeixnerPetr Novak","2019","http://link.springer.com/chapter/10.1007/978-3-030-25312-7_9","Chapter"
"A Framework for Rapid Configuration of Collaborative Aviation System-of-Systems Simulations","Modelling and Simulation for Autonomous Systems","","","","10.1007/978-3-319-76072-8_7","Shafagh JaferBernard ZeiglerDoohwan D. H. Kim","2018","http://link.springer.com/chapter/10.1007/978-3-319-76072-8_7","Chapter"
"Protecting Citizens’ Personal Data and Privacy: Joint Effort from GDPR EU Cluster Research Projects","SN Computer Science","","1","4","10.1007/s42979-020-00218-8","Renata M. de CarvalhoCamillo Del PreteYod Samuel MartinRosa M. Araujo RiveroMelek ÖnenFrancesco Paolo SchiavoÁngel Cuevas RumínHaralambos MouratidisJuan C. YelmoMaria N. Koukovini","2020","http://link.springer.com/article/10.1007/s42979-020-00218-8","Article"
"Managing Sustainable Business","","","","","10.1007/978-94-024-1144-7","Gilbert G. LenssenN. Craig Smith","2019","http://link.springer.com/book/10.1007/978-94-024-1144-7","Book"
"Unmanned Aerial Vehicle Security Using Recursive Parameter Estimation","Journal of Intelligent & Robotic Systems","","84","1 - 4","10.1007/s10846-015-0284-1","Zachary BirnbaumAndrey DolgikhVictor SkorminEdward O’BrienDaniel MullerChristina Stracquodaine","2016","http://link.springer.com/article/10.1007/s10846-015-0284-1","Article"
"Human-cyber-physical systems: concepts, challenges, and research opportunities","Frontiers of Information Technology & Electronic Engineering","","21","11","10.1631/FITEE.2000537","Zhiming LiuJi Wang","2020","http://link.springer.com/article/10.1631/FITEE.2000537","Article"
"An Approach to Address Safety as Non-Functional Requirements in Distributed Vehicular Control Systems","Journal of Control, Automation and Electrical Systems","","30","5","10.1007/s40313-019-00483-w","Alexandre dos Santos RoqueDaniel PohrenEdison Pignaton FreitasCarlos Eduardo Pereira","2019","http://link.springer.com/article/10.1007/s40313-019-00483-w","Article"
"Application of a Process-Oriented Build Tool for Flight Controller Development Along a DO-178C/DO-331 Process","Model-Driven Engineering and Software Development","","","","10.1007/978-3-030-11030-7_17","Markus HochstrasserStephan MyschikFlorian Holzapfel","2019","http://link.springer.com/chapter/10.1007/978-3-030-11030-7_17","Chapter"
"Convergence to real-time decision making","Frontiers of Engineering Management","","7","2","10.1007/s42524-019-0040-5","James M. Tien","2020","http://link.springer.com/article/10.1007/s42524-019-0040-5","Article"
"Software requirements testing approaches: a systematic literature review","Requirements Engineering","","25","3","10.1007/s00766-019-00325-w","Jemison dos SantosLuiz Eduardo G. MartinsValdivino A. de Santiago JúniorLucas Venezian PovoaLuciana Brasil R. dos Santos","2020","http://link.springer.com/article/10.1007/s00766-019-00325-w","Article"
"Experimenting with Liveness in Cloud Infrastructure Management","Evaluation of Novel Approaches to Software Engineering","","","","10.1007/978-3-030-40223-5_4","Pedro LourençoJoão Pedro DiasAdemar AguiarHugo Sereno FerreiraAndré Restivo","2020","http://link.springer.com/chapter/10.1007/978-3-030-40223-5_4","Chapter"
"The Handbook of Salutogenesis","","","","","10.1007/978-3-319-04600-6","Maurice B. MittelmarkShifra SagyMonica ErikssonGeorg F. BauerJürgen M. PelikanBengt LindströmGeir Arild Espnes","2017","http://link.springer.com/book/10.1007/978-3-319-04600-6","Book"
"Interdisciplinary Safety Guideline","Technical Safety – An Attribute of Quality","","","","10.1007/978-3-319-68625-7_4","Hubert B. KellerWolf-Dieter PilzBernd Schulz-ForbergChristian Langenbach","2018","http://link.springer.com/chapter/10.1007/978-3-319-68625-7_4","Chapter"
"Knowledge Management in Digital Change","Progress in IS","","","","10.1007/978-3-319-73546-7","Prof. Dr. Klaus NorthProf. Dr. Ronald MaierOliver Haas","2018","http://link.springer.com/book/10.1007/978-3-319-73546-7","Book"
"Obesity and Diabetes","","","","","10.1007/978-3-030-53370-0","Prof. Dr. Joel FaintuchDr. Salomão Faintuch","2020","http://link.springer.com/book/10.1007/978-3-030-53370-0","Book"
"Security risk analysis of system changes exemplified within the oil and gas domain","International Journal on Software Tools for Technology Transfer","","17","3","10.1007/s10009-014-0351-0","Atle RefsdalBjørnar SolhaugKetil Stølen","2015","http://link.springer.com/article/10.1007/s10009-014-0351-0","Article"
"AADL+: a simulation-based methodology for cyber-physical systems","Frontiers of Computer Science","","13","3","10.1007/s11704-018-7039-7","Jing LiuTengfei LiZuohua DingYuqing QianHaiying SunJifeng He","2019","http://link.springer.com/article/10.1007/s11704-018-7039-7","Article"
"Automatic Support of the Generation and Maintenance of Assurance Cases","Dependable Software Engineering. Theories, Tools, and Applications","","","","10.1007/978-3-319-99933-3_2","Chung-Ling LinWuwei ShenTao YueGuangyuan Li","2018","http://link.springer.com/chapter/10.1007/978-3-319-99933-3_2","Chapter"
"Uncertainty, Modeling and Safety Assurance: Towards a Unified Framework","Verified Software. Theories, Tools, and Experiments","","","","10.1007/978-3-030-41600-3_2","Marsha ChechikSahar KokalyMona RahimiRick SalayTorin Viger","2020","http://link.springer.com/chapter/10.1007/978-3-030-41600-3_2","Chapter"
"Combining GSN and STPA for Safety Arguments","Computer Safety, Reliability, and Security","","","","10.1007/978-3-030-26250-1_1","Celso HirataSimin Nadjm-Tehrani","2019","http://link.springer.com/chapter/10.1007/978-3-030-26250-1_1","Chapter"
"Self-aware Computing Systems: Related Concepts and Research Areas","Self-Aware Computing Systems","","","","10.1007/978-3-319-47474-8_2","Javier CámaraKirstie L. BellmanJeffrey O. KephartMarco AutiliNelly BencomoAda DiaconescuHolger GieseSebastian GötzPaola InverardiSamuel KounevMassimo Tivoli","2017","http://link.springer.com/chapter/10.1007/978-3-319-47474-8_2","Chapter"
"Generating Test Data for Blackbox Testing from UML-Based Web Engineering Content and Presentation Models","Industrial Networks and Intelligent Systems","","","","10.1007/978-3-030-30149-1_17","Quyet-Thang HuynhDinh-Dien TranDuc-Man NguyenNhu-Hang HaThi-Mai-Anh BuiPhi-Le Nguyen","2019","http://link.springer.com/chapter/10.1007/978-3-030-30149-1_17","Chapter"
"Approaches of enhancing interoperations among high performance computing and big data analytics via augmentation","Cluster Computing","","23","2","10.1007/s10586-019-02960-y","Ajeet Ram PathakManjusha PandeySiddharth S. Rautaray","2020","http://link.springer.com/article/10.1007/s10586-019-02960-y","Article"
"Fuzzy Decision Fusion and Multiformalism Modelling in Physical Security Monitoring","Recent Advances in Computational Intelligence in Defense and Security","","","","10.1007/978-3-319-26450-9_4","Francesco FlamminiStefano MarroneNicola MazzoccaValeria Vittorini","2016","http://link.springer.com/chapter/10.1007/978-3-319-26450-9_4","Chapter"
"Assuring Compliance with Protection Profiles with ThreatGet","Computer Safety, Reliability, and Security","","","","10.1007/978-3-030-26250-1_5","Magdy El SadanyChristoph SchmittnerWolfgang Kastner","2019","http://link.springer.com/chapter/10.1007/978-3-030-26250-1_5","Chapter"
"A systematic literature mapping of goal and non-goal modelling methods for legal and regulatory compliance","Requirements Engineering","","24","4","10.1007/s00766-018-0294-1","Okhaide AkhigbeDaniel AmyotGregory Richards","2019","http://link.springer.com/article/10.1007/s00766-018-0294-1","Article"
"Safety framework and platform for functions of future automotive E/E systems","Automotive and Engine Technology","","1","1 - 4","10.1007/s41104-016-0007-z","Jelena Frtunikj","2016","http://link.springer.com/article/10.1007/s41104-016-0007-z","Article"
"Automatic generation of UML profile graphical editors for Papyrus","Software and Systems Modeling","","19","5","10.1007/s10270-020-00813-6","Ran WeiAthanasios ZolotasHoracio Hoyos RodriguezSimos GerasimouDimitrios S. KolovosRichard F. Paige","2020","http://link.springer.com/article/10.1007/s10270-020-00813-6","Article"
"Control Systems for Accelerators: Operational Tools","Synchrotron Light Sources and Free-Electron Lasers","","","","10.1007/978-3-030-23201-6_17","Roland Müller","2020","http://link.springer.com/referenceworkentry/10.1007/978-3-030-23201-6_17","ReferenceWorkEntry"
"Control Systems for Accelerators: Operational Tools","Synchrotron Light Sources and Free-Electron Lasers","","","","10.1007/978-3-319-14394-1_17","Roland Müller","2016","http://link.springer.com/referenceworkentry/10.1007/978-3-319-14394-1_17","ReferenceWorkEntry"
"Control Systems for Accelerators, Operational Tools","Synchrotron Light Sources and Free-Electron Lasers","","","","10.1007/978-3-319-04507-8_17-1","Roland Müller","2015","http://link.springer.com/referenceworkentry/10.1007/978-3-319-04507-8_17-1","ReferenceWorkEntry"
"AMADEOS SysML Profile for SoS Conceptual Modeling","Cyber-Physical Systems of Systems","","","","10.1007/978-3-319-47590-5_4","Paolo LolliniMarco MoriArun BabuSara Bouchenak","2016","http://link.springer.com/chapter/10.1007/978-3-319-47590-5_4","Chapter"
"Overview: System Architecture Virtual Integration based on an AADL Model","Symposium on Real-Time and Hybrid Systems","","","","10.1007/978-3-030-01461-2_6","Yunwei DongXiaomin WeiMingrui Xiao","2018","http://link.springer.com/chapter/10.1007/978-3-030-01461-2_6","Chapter"
"Symbolic Execution and Quantitative Reasoning","Synthesis Lectures on Software Engineering","","","","10.1007/978-3-031-02551-8","Corina S. Pasareanu","2020","http://link.springer.com/book/10.1007/978-3-031-02551-8","Book"
"Design and Run-Time Aspects of Secure Cyber-Physical Systems","Security and Quality in Cyber-Physical Systems Engineering","","","","10.1007/978-3-030-25312-7_13","Apostolos P. FournarisAndreas KomninosAris S. LalosAthanasios P. KalogerasChristos KoulamasDimitrios Serpanos","2019","http://link.springer.com/chapter/10.1007/978-3-030-25312-7_13","Chapter"
"Computer Vision – ECCV 2016","Lecture Notes in Computer Science","","","","10.1007/978-3-319-46493-0","Bastian LeibeJiri MatasNicu SebeMax Welling","2016","http://link.springer.com/book/10.1007/978-3-319-46493-0","Book"
"UML Profiling for Software Systems in Medical Device Manufacturing","Computer Information Systems and Industrial Management","","","","10.1007/978-3-030-28957-7_22","Muhammad Asim MinhasFarooque AzamMuhammad Waseem AnwarIqra QasimHanny Tufail","2019","http://link.springer.com/chapter/10.1007/978-3-030-28957-7_22","Chapter"
"UML 2.0 based framework for the development of secure web application","International Journal of Information Technology","","9","1","10.1007/s41870-017-0001-3","Nitish PathakB. M. SinghGirish Sharma","2017","http://link.springer.com/article/10.1007/s41870-017-0001-3","Article"
"The THREAT-ARREST Cyber-Security Training Platform","Computer Security","","","","10.1007/978-3-030-42051-2_14","Othonas SoultatosKonstantinos FysarakisGeorge SpanoudakisHristo KoshutanskiErnesto DamianiKristian BeckersDirk WortmannGeorge BravosMenelaos Ioannidis","2020","http://link.springer.com/chapter/10.1007/978-3-030-42051-2_14","Chapter"
"Social Informatics","Lecture Notes in Computer Science","","","","10.1007/978-3-030-60975-7","Samin ArefProf. Kalina BontchevaMarco BraghieriProf. Dr. Frank DignumProf. Fosca GiannottiFrancesco GrisoliaDino Pedreschi","2020","http://link.springer.com/book/10.1007/978-3-030-60975-7","Book"
"Model-integrating development of software systems: a flexible component-based approach","Software & Systems Modeling","","18","4","10.1007/s10270-018-0682-5","Mahdi DerakhshanmaneshJürgen EbertMarvin GriegerGregor Engels","2019","http://link.springer.com/article/10.1007/s10270-018-0682-5","Article"
"Software Engineering for Security as a Non-functional Requirement","Intelligent Data Analysis and Applications","","","","10.1007/978-3-319-21206-7_29","Noha RagabAli AhmedSaadat AlHashmi","2015","http://link.springer.com/chapter/10.1007/978-3-319-21206-7_29","Chapter"
"Learning-Based Testing for Safety Critical Automotive Applications","Model-Based Safety and Assessment","","","","10.1007/978-3-319-64119-5_13","Hojat KhosrowjerdiKarl MeinkeAndreas Rasmusson","2017","http://link.springer.com/chapter/10.1007/978-3-319-64119-5_13","Chapter"
"Multi-aspect Safety Engineering for Highly Automated Driving","Computer Safety, Reliability, and Security","","","","10.1007/978-3-319-99130-6_5","Patrik FethRasmus AdlerTakeshi FukudaTasuku IshigookaSatoshi OtsukaDaniel SchneiderDenis UeckerKentaro Yoshimura","2018","http://link.springer.com/chapter/10.1007/978-3-319-99130-6_5","Chapter"
"GSN Support of Mixed-Criticality Systems Certification","Computer Safety, Reliability, and Security","","","","10.1007/978-3-319-66284-8_14","Carlos-F. NicolasFernando EizaguirreAsier LarruceaSimon BarnerFranck ChauvelGoiuria SagarduiJon Perez","2017","http://link.springer.com/chapter/10.1007/978-3-319-66284-8_14","Chapter"
"Meta3: a code generator framework for domain-specific languages","Software & Systems Modeling","","18","4","10.1007/s10270-018-0673-6","Gábor KövesdánLászló Lengyel","2019","http://link.springer.com/article/10.1007/s10270-018-0673-6","Article"
"From Requirements Engineering to Safety Assurance: Refinement Approach","Dependable Software Engineering: Theories, Tools, and Applications","","","","10.1007/978-3-319-25942-0_13","Linas LaibinisElena TroubitsynaYuliya ProkhorovaAlexei IliasovAlexander Romanovsky","2015","http://link.springer.com/chapter/10.1007/978-3-319-25942-0_13","Chapter"
"A Proposal of an Example and Experiments Repository to Foster Industrial Adoption of Formal Methods","Leveraging Applications of Formal Methods, Verification and Validation. Industrial Practice","","","","10.1007/978-3-030-03427-6_20","Rupert SchlickMichael FeldererIstvan MajzikRoberto NardoneAlexander RaschkeColin SnookValeria Vittorini","2018","http://link.springer.com/chapter/10.1007/978-3-030-03427-6_20","Chapter"
"From Policy to Regulation","The Handbook of Global Shadow Banking, Volume I","","","","10.1007/978-3-030-34743-7_8","Luc Nijs","2020","http://link.springer.com/chapter/10.1007/978-3-030-34743-7_8","Chapter"
